date,year_month,year,month,sales_rep_key,sales_agent,monthly_pipeline_value,monthly_weighted_pipeline_value,closed_won_revenue,closed_lost_value,avg_days_to_close,win_rate,average_deal_size,conversion_rate,closed_won_revenue_rolling_3m,closed_won_revenue_rolling_6m,revenue_target,target_attainment_ratio,exceeded_target
2017-09-01,2017-09,2017,9,16,Wilburn Farren,19599.0,19599.0,19599.0,0.0,94.16666666666667,1.0,2449.875,1.0,12625.666666666666,13111.333333333334,8649.0,2.2660423170308706,True
2017-10-01,2017-10,2017,10,16,Wilburn Farren,12003.0,12003.0,12003.0,0.0,6.428571428571429,0.7142857142857143,1091.1818181818182,0.7142857142857143,15231.333333333334,13388.166666666666,12625.666666666666,0.9506824722126885,False
2017-11-01,2017-11,2017,11,16,Wilburn Farren,20330.0,20330.0,20330.0,0.0,52.53846153846154,0.5384615384615384,1452.142857142857,0.5384615384615384,17310.666666666668,12979.833333333334,15231.333333333334,1.3347485446666958,True
2017-12-01,2017-12,2017,12,16,Wilburn Farren,36749.0,36749.0,36749.0,0.0,64.0,0.7692307692307693,2624.9285714285716,0.7692307692307693,23027.333333333332,17826.5,17310.666666666668,2.122910729415389,True
2016-11-01,2016-11,2016,11,26,Hayden Neloms,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,19436.5,0.0,False
2016-12-01,2016-12,2016,12,26,Hayden Neloms,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,True
2017-01-01,2017-01,2017,1,26,Hayden Neloms,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,True
2017-02-01,2017-02,2017,2,26,Hayden Neloms,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,True
2017-03-01,2017-03,2017,3,26,Hayden Neloms,18182.0,18182.0,18182.0,0.0,80.18181818181819,0.9090909090909091,1136.375,0.9090909090909091,6060.666666666667,3636.4,0.0,,True
2017-04-01,2017-04,2017,4,26,Hayden Neloms,16267.0,16267.0,16267.0,0.0,6.470588235294118,0.47058823529411764,650.68,0.47058823529411764,11483.0,5741.5,6060.666666666667,2.6840281597184026,True
2017-05-01,2017-05,2017,5,26,Hayden Neloms,28731.0,28731.0,28731.0,0.0,62.5,0.7142857142857143,1305.9545454545455,0.7142857142857143,21060.0,10530.0,11483.0,2.502046503526953,True
2017-06-01,2017-06,2017,6,26,Hayden Neloms,37111.0,37111.0,37111.0,0.0,76.72222222222223,1.0,2061.722222222222,1.0,27369.666666666668,16715.166666666668,21060.0,1.7621557454890788,True
2017-07-01,2017-07,2017,7,26,Hayden Neloms,22801.0,22801.0,22801.0,0.0,6.777777777777778,0.4444444444444444,912.04,0.4444444444444444,29547.666666666668,20515.333333333332,27369.666666666668,0.8330755459206663,False
2017-08-01,2017-08,2017,8,26,Hayden Neloms,27350.0,27350.0,27350.0,0.0,45.666666666666664,0.75,1608.8235294117646,0.75,29087.333333333332,25073.666666666668,29547.666666666668,0.9256230046365759,False
2017-09-01,2017-09,2017,9,26,Hayden Neloms,23234.0,23234.0,23234.0,0.0,67.53333333333333,0.8,1222.842105263158,0.8,24461.666666666668,25915.666666666668,29087.333333333332,0.7987669317686966,False
2017-10-01,2017-10,2017,10,26,Hayden Neloms,30587.0,30587.0,30587.0,0.0,4.866666666666666,0.6666666666666666,1911.6875,0.6666666666666666,27057.0,28302.333333333332,24461.666666666668,1.2504053961981332,True
2017-11-01,2017-11,2017,11,26,Hayden Neloms,23672.0,23672.0,23672.0,0.0,72.71428571428571,0.42857142857142855,1690.857142857143,0.42857142857142855,25831.0,27459.166666666668,27057.0,0.8748937428391913,False
2017-12-01,2017-12,2017,12,26,Hayden Neloms,44176.0,44176.0,44176.0,0.0,65.94444444444444,0.8888888888888888,2325.0526315789475,0.8888888888888888,32811.666666666664,28636.666666666668,25831.0,1.7101931787387248,True
2017-03-01,2017-03,2017,3,7,Marty Freudenburg,20344.0,20344.0,20344.0,0.0,69.4,0.8,1356.2666666666667,0.8,20344.0,20344.0,29119.5,0.6986383694774979,False
2017-04-01,2017-04,2017,4,7,Marty Freudenburg,3377.0,3377.0,3377.0,0.0,6.2,0.4,337.7,0.4,11860.5,11860.5,20344.0,0.16599488792764452,False
2017-05-01,2017-05,2017,5,7,Marty Freudenburg,21683.0,21683.0,21683.0,0.0,64.73684210526316,0.42105263157894735,1141.2105263157894,0.42105263157894735,15134.666666666666,15134.666666666666,11860.5,1.8281691328358838,True
2017-06-01,2017-06,2017,6,7,Marty Freudenburg,42456.0,42456.0,42456.0,0.0,67.63636363636364,0.9545454545454546,1929.8181818181818,0.9545454545454546,22505.333333333332,21965.0,15134.666666666666,2.805215399524271,True
2017-07-01,2017-07,2017,7,7,Marty Freudenburg,40506.0,40506.0,40506.0,0.0,5.25,0.75,1038.6153846153845,0.75,34881.666666666664,25673.2,22505.333333333332,1.7998400379169384,True
2017-08-01,2017-08,2017,8,7,Marty Freudenburg,41521.0,41521.0,41521.0,0.0,51.68181818181818,0.6363636363636364,1153.361111111111,0.6363636363636364,41494.333333333336,28314.5,34881.666666666664,1.1903387643939032,True
2017-09-01,2017-09,2017,9,7,Marty Freudenburg,17437.0,17437.0,17437.0,0.0,78.33333333333333,0.6,1162.4666666666667,0.6,33154.666666666664,27830.0,41494.333333333336,0.4202260549633283,False
2017-10-01,2017-10,2017,10,7,Marty Freudenburg,45073.0,45073.0,45073.0,0.0,6.9655172413793105,0.4827586206896552,1554.2413793103449,0.4827586206896552,34677.0,34779.333333333336,33154.666666666664,1.3594767956245477,True
2017-11-01,2017-11,2017,11,7,Marty Freudenburg,24869.0,24869.0,24869.0,0.0,42.125,0.4583333333333333,1036.2083333333333,0.4583333333333333,29126.333333333332,35310.333333333336,34677.0,0.7171612307869769,False
2017-12-01,2017-12,2017,12,7,Marty Freudenburg,33929.0,33929.0,33929.0,0.0,83.05555555555556,0.7777777777777778,1884.9444444444443,0.7777777777777778,34623.666666666664,33889.166666666664,29126.333333333332,1.1648908776708362,True
2016-11-01,2016-11,2016,11,27,Markita Hansen,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,23485.14285714286,0.0,False
2016-12-01,2016-12,2016,12,27,Markita Hansen,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,True
2017-01-01,2017-01,2017,1,27,Markita Hansen,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,True
2017-02-01,2017-02,2017,2,27,Markita Hansen,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,True
2017-03-01,2017-03,2017,3,27,Markita Hansen,32617.0,32617.0,32617.0,0.0,72.47368421052632,0.7894736842105263,1254.5,0.7894736842105263,10872.333333333334,6523.4,0.0,,True
2017-04-01,2017-04,2017,4,27,Markita Hansen,9417.0,9417.0,9417.0,0.0,5.6875,0.4375,348.77777777777777,0.4375,14011.333333333334,7005.666666666667,10872.333333333334,0.8661434221418278,False
2017-05-01,2017-05,2017,5,27,Markita Hansen,21547.0,21547.0,21547.0,0.0,59.30434782608695,0.43478260869565216,598.5277777777778,0.43478260869565216,21193.666666666668,10596.833333333334,14011.333333333334,1.5378265213874482,True
2017-06-01,2017-06,2017,6,27,Markita Hansen,70413.0,70413.0,70413.0,0.0,61.148148148148145,0.8148148148148148,2070.970588235294,0.8148148148148148,33792.333333333336,22332.333333333332,21193.666666666668,3.322360453594627,True
2017-07-01,2017-07,2017,7,27,Markita Hansen,14277.0,14277.0,14277.0,0.0,5.409090909090909,0.3181818181818182,594.875,0.3181818181818182,35412.333333333336,24711.833333333332,33792.333333333336,0.42249228128668237,False
2017-08-01,2017-08,2017,8,27,Markita Hansen,57529.0,57529.0,57529.0,0.0,55.87096774193548,0.5806451612903226,1403.1463414634147,0.5806451612903226,47406.333333333336,34300.0,35412.333333333336,1.6245470033980627,True
2017-09-01,2017-09,2017,9,27,Markita Hansen,67709.0,67709.0,67709.0,0.0,70.5,0.8,2943.8695652173915,0.8,46505.0,40148.666666666664,47406.333333333336,1.4282690779712977,True
2017-10-01,2017-10,2017,10,27,Markita Hansen,3726.0,3726.0,3726.0,0.0,6.363636363636363,0.22727272727272727,128.48275862068965,0.22727272727272727,42988.0,39200.166666666664,46505.0,0.08012041715944522,False
2017-11-01,2017-11,2017,11,27,Markita Hansen,25729.0,25729.0,25729.0,0.0,63.8,0.44,918.8928571428571,0.44,32388.0,39897.166666666664,42988.0,0.5985158648925282,False
2017-12-01,2017-12,2017,12,27,Markita Hansen,25828.0,25828.0,25828.0,0.0,67.86363636363636,0.8636363636363636,1122.9565217391305,0.8636363636363636,18427.666666666668,32466.333333333332,32388.0,0.7974558478448808,False
2017-03-01,2017-03,2017,3,5,Moses Frase,16112.0,16112.0,16112.0,0.0,74.94117647058823,0.8823529411764706,947.7647058823529,0.8823529411764706,16112.0,16112.0,20718.2,0.7776737361353785,False
2017-04-01,2017-04,2017,4,5,Moses Frase,11130.0,11130.0,11130.0,0.0,6.3076923076923075,0.23076923076923078,856.1538461538462,0.23076923076923078,13621.0,13621.0,16112.0,0.6907894736842105,False
2017-05-01,2017-05,2017,5,5,Moses Frase,28542.0,28542.0,28542.0,0.0,56.1875,0.59375,891.9375,0.59375,18594.666666666668,18594.666666666668,13621.0,2.0954408633727333,True
2017-06-01,2017-06,2017,6,5,Moses Frase,37284.0,37284.0,37284.0,0.0,83.54166666666667,0.875,1553.5,0.875,25652.0,23267.0,18594.666666666668,2.0050910655385055,True
2017-07-01,2017-07,2017,7,5,Moses Frase,20274.0,20274.0,20274.0,0.0,6.7272727272727275,0.5454545454545454,450.53333333333336,0.5454545454545454,28700.0,22668.4,25652.0,0.7903477311710588,False
2017-08-01,2017-08,2017,8,5,Moses Frase,14407.0,14407.0,14407.0,0.0,64.05263157894737,0.47368421052631576,480.23333333333335,0.47368421052631576,23988.333333333332,21291.5,28700.0,0.50198606271777,False
2017-09-01,2017-09,2017,9,5,Moses Frase,13209.0,13209.0,13209.0,0.0,83.46666666666667,0.9333333333333333,880.6,0.9333333333333333,15963.333333333334,20807.666666666668,23988.333333333332,0.5506426735218509,False
2017-10-01,2017-10,2017,10,5,Moses Frase,12267.0,12267.0,12267.0,0.0,7.888888888888889,0.8888888888888888,1363.0,0.8888888888888888,13294.333333333334,20997.166666666668,15963.333333333334,0.7684485278763834,False
2017-11-01,2017-11,2017,11,5,Moses Frase,15851.0,15851.0,15851.0,0.0,65.29166666666667,0.3333333333333333,660.4583333333334,0.3333333333333333,13775.666666666666,18882.0,13294.333333333334,1.1923125141037534,True
2017-12-01,2017-12,2017,12,5,Moses Frase,38106.0,38106.0,38106.0,0.0,84.3,1.0,1905.3,1.0,22074.666666666668,19019.0,13775.666666666666,2.7661819149708426,True
2017-03-01,2017-03,2017,3,9,Niesha Huffines,20510.0,20510.0,20510.0,0.0,77.3076923076923,0.9230769230769231,1577.6923076923076,0.9230769230769231,20510.0,20510.0,17696.1,1.159012437768774,True
2017-04-01,2017-04,2017,4,9,Niesha Huffines,18362.0,18362.0,18362.0,0.0,4.416666666666667,0.6666666666666666,1530.1666666666667,0.6666666666666666,19436.0,19436.0,20510.0,0.8952705997074598,False
2017-05-01,2017-05,2017,5,9,Niesha Huffines,31813.0,31813.0,31813.0,0.0,61.73076923076923,0.4230769230769231,1223.576923076923,0.4230769230769231,23561.666666666668,23561.666666666668,19436.0,1.6368079851821362,True
2017-06-01,2017-06,2017,6,9,Niesha Huffines,11214.0,11214.0,11214.0,0.0,58.75,0.75,700.875,0.75,20463.0,20474.75,23561.666666666668,0.47594256207116076,False
2017-07-01,2017-07,2017,7,9,Niesha Huffines,10114.0,10114.0,10114.0,0.0,7.684210526315789,0.5263157894736842,266.1578947368421,0.5263157894736842,17713.666666666668,18402.6,20463.0,0.494257928944925,False
2017-08-01,2017-08,2017,8,9,Niesha Huffines,11180.0,11180.0,11180.0,0.0,61.44444444444444,0.5,385.51724137931035,0.5,10836.0,17198.833333333332,17713.666666666668,0.6311510886133117,False
2017-09-01,2017-09,2017,9,9,Niesha Huffines,31879.0,31879.0,31879.0,0.0,80.38461538461539,0.7692307692307693,1226.1153846153845,0.7692307692307693,17724.333333333332,19093.666666666668,10836.0,2.941952750092285,True
2017-10-01,2017-10,2017,10,9,Niesha Huffines,2779.0,2779.0,2779.0,0.0,8.0,0.3,277.9,0.3,15279.333333333334,16496.5,17724.333333333332,0.15679010023884304,False
2017-11-01,2017-11,2017,11,9,Niesha Huffines,14897.0,14897.0,14897.0,0.0,58.40909090909091,0.4090909090909091,677.1363636363636,0.4090909090909091,16518.333333333332,13677.166666666666,15279.333333333334,0.9749770932414153,False
2017-12-01,2017-12,2017,12,9,Niesha Huffines,24213.0,24213.0,24213.0,0.0,68.46153846153847,0.8461538461538461,1862.5384615384614,0.8461538461538461,13963.0,15843.666666666666,16518.333333333332,1.4658258500655839,True
2016-12-01,2016-12,2016,12,14,Rosie Papadopoulos,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,17705.30769230769,0.0,False
2017-01-01,2017-01,2017,1,14,Rosie Papadopoulos,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,True
2017-02-01,2017-02,2017,2,14,Rosie Papadopoulos,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,True
2017-03-01,2017-03,2017,3,14,Rosie Papadopoulos,18108.0,18108.0,18108.0,0.0,62.333333333333336,0.6666666666666666,1006.0,0.6666666666666666,6036.0,4527.0,0.0,,True
2017-04-01,2017-04,2017,4,14,Rosie Papadopoulos,29426.0,29426.0,29426.0,0.0,5.285714285714286,0.8571428571428571,2675.090909090909,0.8571428571428571,15844.666666666666,9506.8,6036.0,4.875082836315441,True
2017-05-01,2017-05,2017,5,14,Rosie Papadopoulos,35776.0,35776.0,35776.0,0.0,46.94736842105263,0.5789473684210527,1626.1818181818182,0.5789473684210527,27770.0,13885.0,15844.666666666666,2.257920646274246,True
2017-06-01,2017-06,2017,6,14,Rosie Papadopoulos,28578.0,28578.0,28578.0,0.0,73.0,0.6428571428571429,1299.0,0.6428571428571429,31260.0,18648.0,27770.0,1.029096146921138,True
2017-07-01,2017-07,2017,7,14,Rosie Papadopoulos,12821.0,12821.0,12821.0,0.0,5.545454545454546,0.7272727272727273,801.3125,0.7272727272727273,25725.0,20784.833333333332,31260.0,0.4101407549584133,False
2017-08-01,2017-08,2017,8,14,Rosie Papadopoulos,21886.0,21886.0,21886.0,0.0,55.083333333333336,0.6666666666666666,1287.4117647058824,0.6666666666666666,21095.0,24432.5,25725.0,0.8507677356656949,False
2017-09-01,2017-09,2017,9,14,Rosie Papadopoulos,25078.0,25078.0,25078.0,0.0,40.625,0.875,2279.818181818182,0.875,19928.333333333332,25594.166666666668,21095.0,1.188812514813937,True
2017-10-01,2017-10,2017,10,14,Rosie Papadopoulos,14363.0,14363.0,14363.0,0.0,6.777777777777778,0.4444444444444444,1436.3,0.4444444444444444,20442.333333333332,23083.666666666668,19928.333333333332,0.720732625240445,False
2017-11-01,2017-11,2017,11,14,Rosie Papadopoulos,23256.0,23256.0,23256.0,0.0,54.25,0.5,1368.0,0.5,20899.0,20997.0,20442.333333333332,1.1376392127447943,True
2017-12-01,2017-12,2017,12,14,Rosie Papadopoulos,20877.0,20877.0,20877.0,0.0,68.38461538461539,0.6923076923076923,1605.923076923077,0.6923076923076923,19498.666666666668,19713.5,20899.0,0.9989473180534953,False
2016-11-01,2016-11,2016,11,30,James Ascencio,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,29538.071428571428,0.0,False
2016-12-01,2016-12,2016,12,30,James Ascencio,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,True
2017-01-01,2017-01,2017,1,30,James Ascencio,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,True
2017-02-01,2017-02,2017,2,30,James Ascencio,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,True
2017-03-01,2017-03,2017,3,30,James Ascencio,45839.0,45839.0,45839.0,0.0,69.72222222222223,0.8888888888888888,1763.0384615384614,0.8888888888888888,15279.666666666666,9167.8,0.0,,True
2017-04-01,2017-04,2017,4,30,James Ascencio,12822.0,12822.0,12822.0,0.0,5.846153846153846,0.46153846153846156,754.2352941176471,0.46153846153846156,19553.666666666668,9776.833333333334,15279.666666666666,0.8391544318157028,False
2017-05-01,2017-05,2017,5,30,James Ascencio,57731.0,57731.0,57731.0,0.0,56.833333333333336,0.6,1519.2368421052631,0.6,38797.333333333336,19398.666666666668,19553.666666666668,2.952438587818141,True
2017-06-01,2017-06,2017,6,30,James Ascencio,43243.0,43243.0,43243.0,0.0,71.28571428571429,0.7142857142857143,1491.1379310344828,0.7142857142857143,37932.0,26605.833333333332,38797.333333333336,1.11458691318991,True
2017-07-01,2017-07,2017,7,30,James Ascencio,25775.0,25775.0,25775.0,0.0,6.0,0.4,1288.75,0.4,42249.666666666664,30901.666666666668,37932.0,0.6795054307708531,False
2017-08-01,2017-08,2017,8,30,James Ascencio,46101.0,46101.0,46101.0,0.0,62.4,0.5666666666666667,1440.65625,0.5666666666666667,38373.0,38585.166666666664,42249.666666666664,1.0911565377241637,True
2017-09-01,2017-09,2017,9,30,James Ascencio,57084.0,57084.0,57084.0,0.0,55.916666666666664,1.0,2594.7272727272725,1.0,42986.666666666664,40459.333333333336,38373.0,1.4876084747087797,True
2017-10-01,2017-10,2017,10,30,James Ascencio,37504.0,37504.0,37504.0,0.0,7.352941176470588,0.5294117647058824,1973.8947368421052,0.5294117647058824,46896.333333333336,44573.0,42986.666666666664,0.8724565756823822,False
2017-11-01,2017-11,2017,11,30,James Ascencio,42870.0,42870.0,42870.0,0.0,59.06896551724138,0.5862068965517241,1429.0,0.5862068965517241,45819.333333333336,42096.166666666664,46896.333333333336,0.9141439629253175,False
2017-12-01,2017-12,2017,12,30,James Ascencio,44564.0,44564.0,44564.0,0.0,66.47619047619048,0.9047619047619048,2122.095238095238,0.9047619047619048,41646.0,42316.333333333336,45819.333333333336,0.9726025404123441,False
2017-03-01,2017-03,2017,3,8,Gladys Colclough,44547.0,44547.0,44547.0,0.0,69.22727272727273,0.8181818181818182,2024.8636363636363,0.8181818181818182,44547.0,44547.0,34567.4,1.2886997575750563,True
2017-04-01,2017-04,2017,4,8,Gladys Colclough,16745.0,16745.0,16745.0,0.0,6.04,0.4,669.8,0.4,30646.0,30646.0,44547.0,0.3758951220059712,False
2017-05-01,2017-05,2017,5,8,Gladys Colclough,18844.0,18844.0,18844.0,0.0,66.27777777777777,0.3888888888888889,1046.888888888889,0.3888888888888889,26712.0,26712.0,30646.0,0.6148926450433988,False
2017-06-01,2017-06,2017,6,8,Gladys Colclough,44823.0,44823.0,44823.0,0.0,81.04545454545455,0.7727272727272727,2037.409090909091,0.7727272727272727,26804.0,31239.75,26712.0,1.6780098831985624,True
2017-07-01,2017-07,2017,7,8,Gladys Colclough,40217.0,40217.0,40217.0,0.0,5.9,0.6,874.2826086956521,0.6,34628.0,33035.2,26804.0,1.5004103865094762,True
2017-08-01,2017-08,2017,8,8,Gladys Colclough,34205.0,34205.0,34205.0,0.0,64.1923076923077,0.5769230769230769,950.1388888888889,0.5769230769230769,39748.333333333336,33230.166666666664,34628.0,0.987784451888645,False
2017-09-01,2017-09,2017,9,8,Gladys Colclough,48976.0,48976.0,48976.0,0.0,55.95238095238095,0.7142857142857143,2332.190476190476,0.7142857142857143,41132.666666666664,33968.333333333336,39748.333333333336,1.2321522915006917,True
2017-10-01,2017-10,2017,10,8,Gladys Colclough,12263.0,12263.0,12263.0,0.0,4.818181818181818,0.22727272727272727,557.4090909090909,0.22727272727272727,31814.666666666668,33221.333333333336,41132.666666666664,0.2981328708731098,False
2017-11-01,2017-11,2017,11,8,Gladys Colclough,31913.0,31913.0,31913.0,0.0,60.23076923076923,0.46153846153846156,1227.423076923077,0.46153846153846156,31050.666666666668,35399.5,31814.666666666668,1.0030908176522357,True
2017-12-01,2017-12,2017,12,8,Gladys Colclough,53141.0,53141.0,53141.0,0.0,62.86666666666667,0.8,1771.3666666666666,0.8,32439.0,36785.833333333336,31050.666666666668,1.7114286327722432,True
2016-11-01,2016-11,2016,11,13,Corliss Cosme,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,30074.0,0.0,False
2016-12-01,2016-12,2016,12,13,Corliss Cosme,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,True
2017-01-01,2017-01,2017,1,13,Corliss Cosme,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,True
2017-02-01,2017-02,2017,2,13,Corliss Cosme,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,True
2017-03-01,2017-03,2017,3,13,Corliss Cosme,53967.0,53967.0,53967.0,0.0,64.08333333333333,0.9583333333333334,1740.8709677419354,0.9583333333333334,17989.0,10793.4,0.0,,True
2017-04-01,2017-04,2017,4,13,Corliss Cosme,22754.0,22754.0,22754.0,0.0,6.25,0.4375,989.304347826087,0.4375,25573.666666666668,12786.833333333334,17989.0,1.2648840958363445,True
2017-05-01,2017-05,2017,5,13,Corliss Cosme,41454.0,41454.0,41454.0,0.0,62.0,0.5384615384615384,1036.35,0.5384615384615384,39391.666666666664,19695.833333333332,25573.666666666668,1.6209642731455534,True
2017-06-01,2017-06,2017,6,13,Corliss Cosme,50154.0,50154.0,50154.0,0.0,66.55555555555556,0.8333333333333334,2006.16,0.8333333333333334,38120.666666666664,28054.833333333332,39391.666666666664,1.2732134546223821,True
2017-07-01,2017-07,2017,7,13,Corliss Cosme,35224.0,35224.0,35224.0,0.0,6.75,0.4583333333333333,1100.75,0.4583333333333333,42277.333333333336,33925.5,38120.666666666664,0.9240132211748658,False
2017-08-01,2017-08,2017,8,13,Corliss Cosme,32506.0,32506.0,32506.0,0.0,53.869565217391305,0.5217391304347826,1160.9285714285713,0.5217391304347826,39294.666666666664,39343.166666666664,42277.333333333336,0.768875362684496,False
2017-09-01,2017-09,2017,9,13,Corliss Cosme,78782.0,78782.0,78782.0,0.0,53.785714285714285,0.8928571428571429,2250.9142857142856,0.8928571428571429,48837.333333333336,43479.0,39294.666666666664,2.0049031251060367,True
2017-10-01,2017-10,2017,10,13,Corliss Cosme,23413.0,23413.0,23413.0,0.0,5.588235294117647,0.6470588235294118,1114.904761904762,0.6470588235294118,44900.333333333336,43588.833333333336,48837.333333333336,0.47940783007535215,False
2017-11-01,2017-11,2017,11,13,Corliss Cosme,45120.0,45120.0,45120.0,0.0,60.1875,0.59375,1253.3333333333333,0.59375,49105.0,44199.833333333336,44900.333333333336,1.0048923170577797,True
2017-12-01,2017-12,2017,12,13,Corliss Cosme,37662.0,37662.0,37662.0,0.0,68.42857142857143,0.6190476190476191,1793.4285714285713,0.6190476190476191,35398.333333333336,42117.833333333336,49105.0,0.7669687404541289,False
2016-11-01,2016-11,2016,11,19,Cassey Cress,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,32177.785714285714,0.0,False
2016-12-01,2016-12,2016,12,19,Cassey Cress,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,True
2017-01-01,2017-01,2017,1,19,Cassey Cress,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,True
2017-02-01,2017-02,2017,2,19,Cassey Cress,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,True
2017-03-01,2017-03,2017,3,19,Cassey Cress,67594.0,67594.0,67594.0,0.0,47.73076923076923,0.8846153846153846,1733.179487179487,0.8846153846153846,22531.333333333332,13518.8,0.0,,True
2017-04-01,2017-04,2017,4,19,Cassey Cress,28684.0,28684.0,28684.0,0.0,6.45,0.55,1062.3703703703704,0.55,32092.666666666668,16046.333333333334,22531.333333333332,1.2730715744000947,True
2017-05-01,2017-05,2017,5,19,Cassey Cress,53415.0,53415.0,53415.0,0.0,49.75,0.5625,1369.6153846153845,0.5625,49897.666666666664,24948.833333333332,32092.666666666668,1.6643989281040321,True
2017-06-01,2017-06,2017,6,19,Cassey Cress,60722.0,60722.0,60722.0,0.0,71.58333333333333,0.7916666666666666,2024.0666666666666,0.7916666666666666,47607.0,35069.166666666664,49897.666666666664,1.2169306513998652,True
2017-07-01,2017-07,2017,7,19,Cassey Cress,26228.0,26228.0,26228.0,0.0,6.518518518518518,0.4074074074074074,708.8648648648649,0.4074074074074074,46788.333333333336,39440.5,47607.0,0.5509273846283109,False
2017-08-01,2017-08,2017,8,19,Cassey Cress,40574.0,40574.0,40574.0,0.0,65.41935483870968,0.5483870967741935,922.1363636363636,0.5483870967741935,42508.0,46202.833333333336,46788.333333333336,0.8671819898122751,False
2017-09-01,2017-09,2017,9,19,Cassey Cress,63180.0,63180.0,63180.0,0.0,59.303030303030305,0.7575757575757576,1579.5,0.7575757575757576,43327.333333333336,45467.166666666664,42508.0,1.4863084595840783,True
2017-10-01,2017-10,2017,10,19,Cassey Cress,26434.0,26434.0,26434.0,0.0,6.125,0.4375,1391.2631578947369,0.4375,43396.0,45092.166666666664,43327.333333333336,0.6100998599806127,False
2017-11-01,2017-11,2017,11,19,Cassey Cress,47205.0,47205.0,47205.0,0.0,50.53125,0.59375,1348.7142857142858,0.59375,45606.333333333336,44057.166666666664,43396.0,1.0877730666420868,True
2017-12-01,2017-12,2017,12,19,Cassey Cress,36453.0,36453.0,36453.0,0.0,72.0,0.65,1656.9545454545455,0.65,36697.333333333336,40012.333333333336,45606.333333333336,0.7992968812811085,False
2017-03-01,2017-03,2017,3,10,Darcel Schlecht,112255.0,112255.0,112255.0,0.0,72.33333333333333,0.7719298245614035,1969.3859649122808,0.7719298245614035,112255.0,112255.0,115321.4,0.9734099655397871,False
2017-04-01,2017-04,2017,4,10,Darcel Schlecht,92830.0,92830.0,92830.0,0.0,6.660714285714286,0.4642857142857143,1657.6785714285713,0.4642857142857143,102542.5,102542.5,112255.0,0.8269564830074384,False
2017-05-01,2017-05,2017,5,10,Darcel Schlecht,95118.0,95118.0,95118.0,0.0,68.56140350877193,0.5789473684210527,1668.7368421052631,0.5789473684210527,100067.66666666667,100067.66666666667,102542.5,0.9275958748811468,False
2017-06-01,2017-06,2017,6,10,Darcel Schlecht,122127.0,122127.0,122127.0,0.0,67.30232558139535,0.8604651162790697,2840.1627906976746,0.8604651162790697,103358.33333333333,105582.5,100067.66666666667,1.2204441661142627,True
2017-07-01,2017-07,2017,7,10,Darcel Schlecht,96411.0,96411.0,96411.0,0.0,6.169491525423729,0.5084745762711864,771.288,0.5084745762711864,104552.0,103748.2,103358.33333333333,0.9327840038700315,False
2017-08-01,2017-08,2017,8,10,Darcel Schlecht,140273.0,140273.0,140273.0,0.0,62.06578947368421,0.6052631578947368,1508.3118279569892,0.6052631578947368,119603.66666666667,109835.66666666667,104552.0,1.3416577396893412,True
2017-09-01,2017-09,2017,9,10,Darcel Schlecht,136534.0,136534.0,136534.0,0.0,52.369565217391305,0.8478260869565217,2968.1304347826085,0.8478260869565217,124406.0,113882.16666666667,119603.66666666667,1.141553631298929,True
2017-10-01,2017-10,2017,10,10,Darcel Schlecht,130432.0,130432.0,130432.0,0.0,5.661290322580645,0.5161290322580645,2103.7419354838707,0.5161290322580645,135746.33333333334,120149.16666666667,124406.0,1.0484381782229153,True
2017-11-01,2017-11,2017,11,10,Darcel Schlecht,108018.0,108018.0,108018.0,0.0,58.345454545454544,0.5454545454545454,1963.9636363636364,0.5454545454545454,124994.66666666667,122299.16666666667,135746.33333333334,0.7957342003098917,False
2017-12-01,2017-12,2017,12,10,Darcel Schlecht,119216.0,119216.0,119216.0,0.0,71.5,0.7619047619047619,2838.4761904761904,0.7619047619047619,119222.0,121814.0,124994.66666666667,0.9537686941309496,False
